312c0eb5-ab2c-47d4-b99a-f6b984d6a884,2023-11-28 21:42:05.590536,2023-11-28 21:42:05.590538,,699955,"",1,Россия,2,Санкт-Петербург,"","","","","",Очное отделение,Выпускница (специалист),1,СПбГУ,2265723,Факультет математики и компьютерных наук,2017
985b54b5-864c-46ec-83c8-8ff10f441d42,2023-11-28 21:42:22.381999,2023-11-28 21:42:22.382,,699954,"",1,Россия,26,Белгород,"","","","","",Очное отделение,Выпускница (специалист),9482,БЮИ МВД РФ,34761,Факультет подготовки дознавателей (бывш. Юриспруденции),2021
2c52e57b-8854-4ae1-899e-910b44ec28f3,2023-11-28 21:42:22.373022,2023-11-28 21:42:22.373023,,699954,"",1,Россия,68,Ковров,"","","","","",Очное отделение,Выпускница (специалист),191199,КГТА им. Дегтярева,275662,Физико-технический,1992
91a820c1-3cd2-4ca7-bb50-21af1ab30894,2023-11-28 21:42:22.377008,2023-11-28 21:42:22.377009,,699954,"",80,Индия,0,"","I am simple and religious , spritual, devotee, kirtan type 
Respect all religion and human","Simple nature, no attitude, good behave, well communication, well understood 
Give respect and take respect",Bhagwat gita,"Cricket, racing","Playing cricket, music, dancinng, books reading, chantting, meditation, yoga",Очное отделение,Выпускник (бакалавр),553536,University of Rajasthan,1888778,Faculty of Engineering and Technology,2016
88f6ba35-c85c-417c-9b96-ffbc8cd67191,2023-11-28 21:42:22.379632,2023-11-28 21:42:22.379633,,699954,"",1,Россия,116,Пятигорск,"","","","","",Заочное отделение,Выпускница (бакалавр),744,ПГУ,1902,"Институт романо-германских языков, информационных и гуманитарных технологий",2014
0e695bb6-dfbf-487c-8d42-fdebc31915b7,2023-11-28 21:42:39.8911,2023-11-28 21:42:39.891101,,699953,"",1,Россия,110,Пермь,"","","","","",Очное отделение,Выпускница (магистр),730,ПГНИУ (ПГУ),3191,Филологический факультет,1993
93b08d77-b233-4c2f-9c74-02340352573e,2023-11-28 21:42:39.887817,2023-11-28 21:42:39.887818,,699953,"",18,Узбекистан,972,Самарканд,"","","","","",Очное отделение,Выпускник (бакалавр),204244,"СамИЭС (СамИСИ, бывш. СамКИ)",305887,Экономики и менеджмента,2003
f204ac55-341d-42d0-a832-c66d902ea610,2023-11-28 21:42:39.891657,2023-11-28 21:42:39.891658,,699953,"",200,Турция,2204899,İstanbul,"","","","","",Очно-заочное отделение,Выпускник (специалист),1018012,Fatih Üniversitesi,1949385,Fen-Edebiyat Fakültesi,2000
3ea189b1-5f5d-4ac9-8f0f-e62feecb288f,2023-11-28 21:43:30.951178,2023-11-28 21:43:30.95118,,699950,"",1,Россия,168,Якутск,"","","","","",Очное отделение,Выпускница (специалист),940,СВФУ им. М. К. Аммосова (бывш. ЯГУ),15051,Финансово-экономический институт,2014
e6e41c4a-f976-43b2-8979-369189c85543,2023-11-28 21:42:57.330442,2023-11-28 21:42:57.330443,,699952,"",2,Украина,280,Харьков,"","","","","",Очное отделение,Выпускница (специалист),6775,ХНПУ им. Г. С. Сковороды,35350,Экономический факультет,1977
727758b4-0e14-497d-99c4-4ed15a473f4e,2023-11-28 21:42:57.332079,2023-11-28 21:42:57.33208,,699952,"",71,Греция,0,"","","","","","",Заочное отделение,Выпускник (бакалавр),534813,"",979378,Θεωρητικών Σπουδών Τέχνης,1977
32e6e025-a035-4e7d-982e-7af38e0d9f2e,2023-11-28 21:42:57.33307,2023-11-28 21:42:57.333072,,699952,"",1,Россия,4890,Одинцово,"","","","","",Очное отделение,Выпускница (специалист),289,МПГУ (бывш. МГПИ им. Ленина),2261154,Биолого-химический факультет,2006
5a246c13-6266-475b-9e50-3c5ab104a3f4,2023-11-28 21:43:13.597372,2023-11-28 21:43:13.597374,,699951,"",1,Россия,1,Москва,"","","","","",Экстернат,Выпускница (бакалавр),87,ГУМФ (бывш. АБИК),356,Финансовый факультет,2014
e8c68f0a-887e-4aec-966f-b37ec52868ca,2023-11-28 21:43:13.60275,2023-11-28 21:43:13.602751,,699951,"",4,Казахстан,183,Алматы,"","","","","",Очное отделение,Выпускник (магистр),1404,"Satbayev University (бывш. КазНИТУ им. Сатпаева, КазНТУ, КазПТИ им В. И. Ленина)",43812,Институт управления проектами им.  Э. А. Туркебаева (Институт экономики и бизнеса),0
02bd5620-a6dc-440a-adb0-7a76138ff7df,2023-11-28 21:43:13.602874,2023-11-28 21:43:13.602875,,699951,"",81,Индонезия,3912625,Bogor,"","","","","",Очное отделение,Выпускница (бакалавр),986959,"",2276845,Akuntansi,2019
93baa1ce-399e-494a-a880-abec2601836b,2023-11-28 21:43:13.60311,2023-11-28 21:43:13.603112,,699951,"",200,Турция,1974051,Antalya,"","","","","",Очное отделение,Выпускник (бакалавр),1171157,Antalya Bilim Üniversitesi (Uluslararası Antalya Üniversitesi),2163200,Güzel Sanatlar ve Mimarlık Fakültesi,2023
89d7ae70-0bc6-4e5b-a9d3-b9adc79c8962,2023-11-28 21:43:30.950098,2023-11-28 21:43:30.9501,,699950,"",1,Россия,1809,Ленинск-Кузнецкий,"","","","","",Заочное отделение,Выпускница (специалист),548,КемГУ,2246352,Экономический факультет,2011
a8e41c4b-6340-4dce-8470-b8e09a10c509,2023-11-28 21:43:30.951864,2023-11-28 21:43:30.951866,,699950,"",1,Россия,2,Санкт-Петербург,"","","","","",Заочное отделение,Выпускница (бакалавр),1,СПбГУ,3,Институт наук о Земле,2006
fa00310c-0034-42c1-be85-ae577d9e1d37,2023-11-28 21:43:30.956163,2023-11-28 21:43:30.956164,,699950,"",1,Россия,25,Барнаул,"","","","","",Заочное отделение,Выпускник (специалист),103819,БЮИ МВД РФ,246178,Факультет заочного обучения,2008
64a50880-7581-4645-a7db-fd435506910a,2023-11-28 21:43:30.952267,2023-11-28 21:43:30.952268,,699950,"",84,Иран,3060630,"","","","","","",Экстернат,Выпускник (магистр),1166303,Islamic Azad University of Urmia,2111008,Engineering,2008
e0837b75-b20b-4282-8977-a80f45b06f81,2023-11-28 21:43:47.386152,2023-11-28 21:43:47.386154,,699949,"",0,"",0,"","","","","","",Очное отделение,Выпускник (специалист),7316,ЛВВПУ (до 1991 г.),76618,Факультет культурно-просвети­тельной работы,1980
c96ff07a-b7ef-4abf-8b8c-9e56b111a7fb,2023-11-28 21:43:30.958705,2023-11-28 21:43:30.958706,,699950,"",1,Россия,139,Таганрог,"","","","","",Очное отделение,Выпускница (специалист),832,ТИ им. А. П. Чехова (филиал) РГЭУ (РИНХ),178621,"Педагогики и методики дошкольного, начального и дополнительного образования (бывш. Педагогики и методики начального образования, Искусств и художественного образования)",2016
02d5f346-ef5a-4422-88f6-ebb91a66507b,2023-11-28 21:44:22.145111,2023-11-28 21:44:22.145112,,699947,"",43,Бразилия,17925,Recife,"","","","","",Очное отделение,Выпускница (бакалавр),812992,Universidade Federal de Campina Grande (UFCG),1703879,Centro de Ciências e Tecnologia,1993
207d63ef-8a50-4110-b359-aa5de2171a2a,2023-11-28 21:43:47.39232,2023-11-28 21:43:47.392322,,699949,"",0,"",0,"","","","","","",Очное отделение,Выпускница (бакалавр),691276,Institut Teknologi Bandung (ITB),1885283,Fakultas Seni Rupa dan Desain,2013
26ca63c1-9574-4cb7-b381-a988e8cb23ee,2023-11-28 21:43:47.392464,2023-11-28 21:43:47.392466,,699949,"",37,Бенин,4131429,Cotonou,"","","","",Football volley ball badminton,"",Выпускник (бакалавр),1101373,Université d'Abomey-Calavi (UAC),2019273,Sciences et Techniques,2008
1840b56a-0c01-430a-803f-bb4b20749e8d,2023-11-28 21:43:47.396258,2023-11-28 21:43:47.396259,,699949,"",1,Россия,185,Севастополь,"","","","","",Заочное отделение,Выпускник (специалист),45373,СФ ЕУ (бывш. ЕУФИМБ),100345,Кафедра экономики и менеджмента,1998
7fcde3b8-dc2a-4316-b4e5-c8c193fba881,2023-11-28 21:44:04.998009,2023-11-28 21:44:04.99801,,699948,"",1,Россия,530,Черноголовка,"","","","","",Очное отделение,Выпускница (магистр),920,ЧГУ,2138,Институт педагогики и психологии,1978
abf225fd-2352-4000-9167-a96b30321525,2023-11-28 21:44:05.000253,2023-11-28 21:44:05.000254,,699948,"",1,Россия,72,Краснодар,"","","","","",Очное отделение,Выпускник (специалист),574,КубГУ,1784,Экономический факультет,2013
97954933-17c2-49a2-9e9b-b3fee6710f16,2023-11-28 21:44:05.001463,2023-11-28 21:44:05.001465,,699948,"",1,Россия,72,Краснодар,"","","","","",Очное отделение,Выпускник (магистр),573,КубГТУ,3053,Институт компьютерных систем и информационной безопасности,2005
dc111d96-4054-4bcd-83c2-dde301a17957,2023-11-28 21:44:22.152003,2023-11-28 21:44:22.152005,,699947,"",0,"",0,"","","","","","",Очно-заочное отделение,Выпускница (магистр),328,РГГУ,1458,"Экономический факультет (Институт экономики, управления и права)",2011
6768c9a8-1218-4847-9117-eebda0b7f4d2,2023-11-28 21:44:22.151032,2023-11-28 21:44:22.151033,,699947,"",0,"",0,"","","","","","",Очно-заочное отделение,Выпускник (специалист),5,АРБ им. Вагановой,54,Педагогический факультет,2017
b13c2ce0-cd6b-4c58-a228-08cb692dd889,2023-11-28 21:44:37.317306,2023-11-28 21:44:37.317307,,699946,"",1,Россия,119,Ростов-на-Дону,"","","","","",Очное отделение,Выпускница (специалист),3415,ЮФУ (бывш. РГУ),10912,Экономический факультет,2004
697ad33c-e5e9-42f6-965b-638d731e3792,2023-11-28 21:44:37.312547,2023-11-28 21:44:37.312548,,699946,"",1,Россия,2,Санкт-Петербург,"","Писательница, сценарист, организатор мероприятий, переводчица, преподавательница испанского языка.",Насчитывается сотни,The Sims 4,"Литература, эротика и секс, музыка, искусство, праздники.",Очно-заочное отделение,Выпускница (бакалавр),338,РУДН,1514,Филологический факультет,2017
0d032333-1235-41e0-bacd-e2eeddc96739,2023-11-28 21:44:54.440887,2023-11-28 21:44:54.440888,,699945,"",4,Казахстан,361,Семей,"","","","","",Очное отделение,Выпускница (магистр),6998,"МУС (бывш. ГМУ, СГМА)",0,"",2028
c7d5266a-f071-441d-b413-93a4860425e2,2023-11-28 21:44:54.437148,2023-11-28 21:44:54.437149,,699945,"",2,Украина,223,Донецк,"","","","","",Дистанционное обучение,Выпускник (магистр),13429,"ДонГМА им. С. С. Прокофьева (бывш. ДонГМПИ, ДонГК)",2160631,Оркестровый,2024
a122dfe8-802c-4b65-87ed-69c3d9c57fb9,2023-11-28 21:44:54.438305,2023-11-28 21:44:54.438306,,699945,"",0,"",0,"","","","","","",Очное отделение,Выпускник (специалист),59266,"СибГИУ (СМИ, СибГГМА)",87708,Институт машиностроения и транспорта (бывш. Транспортно-механический факультет),1989
2b526f9e-c2d0-4b64-b6ca-13a90e8c4a00,2023-11-28 21:44:54.438776,2023-11-28 21:44:54.438777,,699945,"",12,Латвия,0,"","","","","","",Очное отделение,Выпускник (бакалавр),76348,"Jāzepa Vītola Latvijas Mūzikas akadēmija (JVLMA, ЛМА им. Я. Витола)",2264335,Instrumentālā mūzika,1971
51be13b7-d6bb-4ddb-a2de-c80e608acf3d,2023-11-28 21:44:54.443525,2023-11-28 21:44:54.443526,,699945,"",1,Россия,4890,Одинцово,"","","","","",Очное отделение,Выпускник (специалист),27541,АДИ ДонНТУ,2199979,Факультет «Автомобильные дороги»,2007
49939c9c-ff5f-48c7-873e-6b8a187508fc,2023-11-28 21:45:11.922857,2023-11-28 21:45:11.922859,,699944,"",1,Россия,22,Архангельск,"","","","","",Очное отделение,Выпускник (специалист),45491,"СГМУ (бывш. АГМА, АГМИ)",19167,Лечебный факультет,1975
bab61df5-b181-4160-a06d-b5a905c733f1,2023-11-28 21:45:11.92488,2023-11-28 21:45:11.924882,,699944,"",1,Россия,138,Сыктывкар,"","","","","",Очное отделение,Выпускница (специалист),829,"КГПИ
",154038,Физико-математический факультет,1980
ffe82c9d-1e5b-4878-9eac-79793b64f369,2023-11-28 21:44:54.446186,2023-11-28 21:44:54.446187,,699945,"",1,Россия,6225,Семенов,"Девиз - всегда быть счастливой и красивой женщиной!!! ;)

Стань настолько смелой, чтобы быть красивой всегда и во всём!

«Логика поможет вам добраться от A до Z; воображение проведет вас по всему миру».","Персональный и заботливый ФИТНЕС-ТРЕНЕР - Мотивация на спорт - Рецепт похудения - Эффективные тренировки - Работа до результата Я большой фанатик. Нет, не спорта и диет. А ТВОЕГО результата. Я буду ТЕБЕ другом и наставником. Всегда дам совет, и не только по тренировкам. Я верю, что у ТЕБЯ обязательно получится, и мы вместе пройдем весь путь. Мой личный опыт и теоретические знания на страже ТВОЕЙ фигуры! ЗАПИШИСЬ НА ПРОБНУЮ ТРЕНИРОВКУ 89601819379 (вайбер, воцап) Давай получать результаты уже СЕЙЧАС) Все в твоих руках. И под моим контролем! www.instagram.com/elen_profitness","","","Удивительные вещи: Здоровый образ жизни - это вроде как про тело, но всё значительно масштабнее. Что такое фитнес для меня? Фитнес для меня подобно чуду сотворения себя. Красивая осанка, твёрдый взгляд, уверенность в походке, в мышцах, в жизни.","",Выпускница (специалист),653,ННГУ им. Н. И. Лобачевского,2867,Факультет физической культуры и спорта,2021
93080050-5a56-42e2-a0d4-1e60b3b77bc6,2023-11-28 21:45:11.935823,2023-11-28 21:45:11.935825,,699944,"",1,Россия,1,Москва,"","","","","",Очное отделение,Выпускник (специалист),792,МГУ им. Н. П. Огарева,122578,Экономический факультет,1998
d8938826-7722-47c1-a658-fb314b52558c,2023-11-28 21:45:11.932122,2023-11-28 21:45:11.932124,,699944,"",218,Швеция,3810,Malmö,"","","","","",Экстернат,Выпускник (бакалавр),538414,Malmö universitet (Malmö högskola),0,"",2025
02a68fa5-ba87-4fd6-b58e-6647236f88cb,2023-11-28 21:45:11.936,2023-11-28 21:45:11.936001,,699944,"",1,Россия,49,Екатеринбург,"","","","","",Очно-заочное отделение,Выпускница (магистр),1189060,"",2231214,Строительный факультет,0
b2629be7-d02b-424f-a05a-dcd528e355e5,2023-11-28 21:45:11.936068,2023-11-28 21:45:11.936069,,699944,"",4,Казахстан,14,Астана / Нур-Султан,"","","","","",Очно-заочное отделение,Выпускница (бакалавр),167583,АФП,2147807,Факультет высшего и послевузовского образования,2022
0b612077-c9c8-4204-97c7-800e51d506a0,2023-11-28 21:45:11.936185,2023-11-28 21:45:11.936187,,699944,"",1,Россия,60,Казань,"ИСЛАМ ЕДИН.АЛЛАХ ОДИН,МУХАММАД-ПРОРОКОВ ГОСПОДИН.ПУТЬ-СУННА.ЖИЗНЬ-КОРАН.В СЕРДЦЕ-ЗИКР ,В ДУШЕ-ИМАН!

 ..","Работаем по Зеленодольск - Буинск-Тетюши - Апастово - Дрожжаное - Камское Устье- Казань - Ульяновск левый берег .  Индивидуальный подход к каждому клиенту. Выезд на замер при заказе, Бесплатно ! .    т.89003293501","","","ПРОФНАСТИЛ ДЛЯ ЗАБОРА  МЕТАЛЛИЧЕСКИЙ ШТАКЕТНИК МЕТАЛЛОПРОКАТ, ПРОФИЛЯ ДЛЯ ЗАБОРА КРЕПЕЖ, ЗАГЛУШКИ, СТОЛБЫ ПРОФНАСТИЛ ФИГУРНЫЙ, ПРОФНАСТИЛ НЕКОНДИЦИЯ",Очное отделение,Выпускник (магистр),1257,АГМУ при Президенте РТ (бывш. ИГС),2556,Факультет государственного и муниципального управления,2011
18ee9e85-e874-4191-9b04-82590e4b4f90,2023-11-28 21:45:30.43539,2023-11-28 21:45:30.435392,,699943,"",95,Кипр,1516966,Kyrenia,"","","","","",Экстернат,Выпускник (магистр),488562,University of Cyprus,857622,Faculty of Humanities,2018
8c9e834a-ef77-4c3d-a40a-821a34714bfa,2023-11-28 21:45:30.440909,2023-11-28 21:45:30.44091,,699943,"",0,"",0,"","","","","","",Очное отделение,Выпускник (бакалавр),943946,"",2258085,Commerce,2022
13653dc9-d784-4ec9-a6c0-fb2b4d4b194d,2023-11-28 21:45:30.443625,2023-11-28 21:45:30.443626,,699943,"",1,Россия,114,Псков,"","","","","",Заочное отделение,Выпускница (специалист),10877,ПФ МИГУП (бывш. АПУ),116706,Юриспруденция,2014
fb4d83a6-c937-4cf0-adeb-76b30b2e2c12,2023-11-28 21:45:46.13006,2023-11-28 21:45:46.130061,,699942,"",1,Россия,122,Рязань,"","","","","",Заочное отделение,Выпускница (бакалавр),771,РГУ им. С. А. Есенина (РГПУ),16153,Физико-математический факультет,2007
021a47a4-7529-410b-9271-f6c3701b4906,2023-11-28 21:45:46.12607,2023-11-28 21:45:46.126071,,699942,"",9,США,378,New York City,"","","","","",Очное отделение,Выпускница (магистр),129155,Manhattan College,1921443,School of Business,2020
d2518cab-a445-47c7-938e-61cf1776ee55,2023-11-28 21:45:46.12798,2023-11-28 21:45:46.127981,,699942,"",218,Швеция,1379,Uppsala,"","","","","",Заочное отделение,Выпускник (бакалавр),62887,Uppsala universitet (UU),968300,Juridiska fakulteten,2023
8a74588e-80ef-4d23-984c-14f88b234d5f,2023-11-28 21:45:46.12821,2023-11-28 21:45:46.128212,,699942,"",1,Россия,121,Рыбинск,"","","","","",Экстернат,Выпускница (магистр),102382,РФ РАНХиГС (ВВАГС РФ),153795,Маркетинг,2018
bbc1116b-f477-477b-8795-32e6efe17bee,2023-11-28 21:46:02.970985,2023-11-28 21:46:02.970987,,699941,"",1,Россия,95,Нижний Новгород,"","","","","",Очное отделение,Выпускница (специалист),5345,ГИ (ННФ),11204,Юридический факультет,2013
9aad36ee-db77-49cc-ba78-50cfe23a5def,2023-11-28 21:45:46.130845,2023-11-28 21:45:46.130846,,699942,"",1,Россия,60,Казань,"",Юридическое сопровождение,"","","",Очное отделение,Выпускник (магистр),527,КФУ (бывш. КГУ им. Ульянова-Ленина),2895,Юридический факультет,2011
b9b3aa1d-d1da-45bb-b29a-a79cd0fead22,2023-11-28 21:45:46.131126,2023-11-28 21:45:46.131128,,699942,"",1,Россия,41,Вологда,"","","","","",Очное отделение,Выпускник (специалист),442,Вологодская ГМХА им. Н. В. Верещагина,120431,Инженерный факультет,2005
0653682c-fda4-4170-b124-2c2d9985cb77,2023-11-28 21:45:46.131247,2023-11-28 21:45:46.131248,,699942,"",152,Пакистан,1938475,Lahore,"","","","","",Очное отделение,Выпускник (магистр),497486,University of Lahore,2058815,Faculty of Information Technology,2018
73db0282-9100-49d2-8e9d-9ac18c659a47,2023-11-28 21:46:21.429339,2023-11-28 21:46:21.42934,,699940,"",1,Россия,158,Челябинск,"","","","","",Очное отделение,Выпускник (бакалавр),915,ЧелГУ,1952,Экономический факультет,0
90ddbf75-bdd5-4b3e-8193-5dd590f3494d,2023-11-28 21:46:02.973277,2023-11-28 21:46:02.973278,,699941,"",1,Россия,140,Тамбов,"","","","","",Очное отделение,Выпускница (специалист),56514,ТГУ им. Державина,102735,Факультет филологии и журналистики,2014
fb36d1ca-02bb-45a0-88f4-3f61d3b4d8e8,2023-11-28 21:46:02.974375,2023-11-28 21:46:02.974376,,699941,"",9,США,378,New York City,"","","","","",Очное отделение,Выпускник (бакалавр),1189388,CUNY School of Law,842781,Law ,2025
4e6e58ec-a1c3-4251-8159-96a676269fe1,2023-11-28 21:46:02.974387,2023-11-28 21:46:02.974388,,699941,"",1,Россия,20,Арзамас,"","","","","",Заочное отделение,Выпускник (специалист),360,"",2211890,Факультет экономики и права,1999
7cac95f7-53b1-41c1-b203-1ab89e741b8e,2023-11-28 21:46:21.41993,2023-11-28 21:46:21.419932,,699940,"",4,Казахстан,183,Алматы,"","","","","",Очное отделение,Выпускница (специалист),18335,Академия МВД РК,44210,Юридический факультет,1997
f0fd2c95-6ff6-4ae0-9d64-211a47676546,2023-11-28 21:46:21.429374,2023-11-28 21:46:21.429376,,699940,"",5,Азербайджан,1957236,Баку,"","","","","",Заочное отделение,Выпускница (специалист),351417,"AzTU (Texniki) (АзТУ, бывш. АзПИ им. Ч. Ильдрыма)",222809,Radiotexnika və rabitə fakültəsi (Факультет радиотехники и связи),1983
d5b0180b-4da9-4f6b-a840-7fc69e58ac8b,2023-11-28 21:46:36.188399,2023-11-28 21:46:36.1884,,699939,"",1,Россия,61,Калининград,"","","","","",Очно-заочное отделение,Выпускник (магистр),539,КГТУ (бывш. КТИРПиХ),2511,"Институт финансов, экономики и менеджмента",2019
0a2d8bf4-e86f-48f5-ac1f-298d13ad1331,2023-11-28 21:46:36.188929,2023-11-28 21:46:36.188931,,699939,"",135,Непал,3516953,Biratnagar,"","","","","",Очное отделение,Выпускник (бакалавр),992263,"",0,"",2021
04c760ec-d8a3-43dd-b491-69e50693437f,2023-11-28 21:46:36.193182,2023-11-28 21:46:36.193183,,699939,"",1,Россия,1,Москва,"","","","","",Очное отделение,Выпускница (специалист),92,РАНХиГС при Президенте РФ (бывш. АНХ при Правительстве РФ),371,Юридический  факультет им. М. М. Сперанского,2017
ee87a656-de19-4c68-a857-716745457c0b,2023-11-28 21:46:36.194543,2023-11-28 21:46:36.194545,,699939,"",0,"",0,"","","","","","",Заочное отделение,Выпускник (специалист),873,ПГСХА,294946,Институт лесного и лесопаркового хозяйства,2000
1b306108-752d-4a80-aa56-5ea9f4f19ffe,2023-11-28 21:46:53.137967,2023-11-28 21:46:53.137969,,699938,"",0,"",0,"","","","","","",Очное отделение,Выпускница (специалист),669,НГПУ,2941,"Институт истории, гуманитарного и социального образования",1976
128bb47f-3501-40d9-9eb2-cf6b97bf4591,2023-11-28 21:46:36.199009,2023-11-28 21:46:36.19901,,699939,"",1,Россия,1,Москва,"","","","","",Экстернат,Выпускник (бакалавр),92,РАНХиГС при Президенте РФ (бывш. АНХ при Правительстве РФ),372,"Российско-немецкая высшая школа управления
",2024
19573a10-95c8-44e8-a9b7-b6ff19d90815,2023-11-28 21:46:53.140523,2023-11-28 21:46:53.140524,,699938,"",1,Россия,123,Самара,"","","","","",Очное отделение,Выпускница (бакалавр),8351,"СГСПУ (бывш. ПГСГА, СамГПУ)",22446,Факультет начального образования,2011
717ee650-8d99-4b76-b3e6-b8c0b1eeb8c1,2023-11-28 21:47:09.718687,2023-11-28 21:47:09.718689,,699937,"",1,Россия,1,Москва,"","","","","",Очное отделение,Выпускница (бакалавр),239,НИТУ МИСИС,2218145,Горный институт (ГИ),1991
da8d634a-9fb9-4b26-a29f-e9fa1fa78da2,2023-11-28 21:46:53.142607,2023-11-28 21:46:53.142609,,699938,"",1,Россия,1,Москва,"","","","","",Очное отделение,Выпускник (специалист),219,МАИ,869,Факультет № 4 «Радиоэлектроника летательных аппаратов»,1967
2a300263-fc4c-4466-b151-6a0818fd7363,2023-11-28 21:46:53.145643,2023-11-28 21:46:53.145645,,699938,"",0,"",0,"","","","","","",Очно-заочное отделение,Выпускник (специалист),525,КНИТУ-КАИ им. А. Н. Туполева,2747,Институт компьютерных технологий и защиты информации,2027
05a1b1a9-6709-4abb-8b45-369a7549b7c1,2023-11-28 21:47:09.718298,2023-11-28 21:47:09.7183,,699937,"",1,Россия,1,Москва,"","","","","",Очное отделение,Выпускник (магистр),2,МГУ,43,Экономический факультет,0
28ce1e72-1df0-4690-a7ae-da20fb0a3add,2023-11-28 21:47:09.719377,2023-11-28 21:47:09.719379,,699937,"",0,"",0,"","","","","","",Заочное отделение,Выпускник (магистр),2,МГУ,0,"",2022
386df814-ad59-465c-877c-c9ccf3eb9cc2,2023-11-28 21:47:09.726039,2023-11-28 21:47:09.72604,,699937,"",39,Болгария,1958592,Свищов,"","","","","","",Выпускник (магистр),471240,Стопанска академия „Димитър Ценов“,820823,Мениджмънт и маркетинг,1980
03dcdf2c-18f9-41c3-a858-94709ac28707,2023-11-28 21:47:09.726123,2023-11-28 21:47:09.726124,,699937,"",0,"",0,"","","","","","",Дистанционное обучение,Выпускник (специалист),2862,СмолГУ (бывш. СГПУ),0,"",1989
383a442c-fe63-4052-a60e-295e5fb2a6d5,2023-11-28 21:47:09.72943,2023-11-28 21:47:09.729432,,699937,"",1,Россия,71,Кострома,"","Копирайтинг, реклама","","","",Очное отделение,Выпускница (специалист),86256,КГУ,124563,Институт педагогики и психологии,2010
0729e07b-1f71-439f-8ad2-57cab7acf6b9,2023-11-28 21:47:26.460483,2023-11-28 21:47:26.460484,,699936,"",4,Казахстан,14,Астана / Нур-Султан,"","","","","",Заочное отделение,Выпускник (магистр),353,"ЕНУ им. Л. Н. Гумилева (бывш. ЦИСИ, ЦГПИ)",44172,Юридический факультет,2023
2f377f29-e08c-4542-a151-a08345a1fd95,2023-11-28 21:47:26.462513,2023-11-28 21:47:26.462515,,699936,"",9,США,8496,Houston,"","","","","",Очно-заочное отделение,Выпускник (магистр),136713,MTI College of Business and Technology,834996,Computer Science,2021
41c0309f-6337-444a-a325-0d1b6b6b84d1,2023-11-28 21:47:26.467136,2023-11-28 21:47:26.467138,,699936,"",1,Россия,818,Ялта,Руководитель Форосского территориального органа Администрации города Ялта,"","","","",Очно-заочное отделение,Выпускник (магистр),1189095,"СевНТУ (бывш. СевГТУ, СПИ)",0,"",1986
81583f7b-7f0a-4c66-9817-a85a6e976015,2023-11-28 21:47:26.471222,2023-11-28 21:47:26.471223,,699936,"",0,"",0,"","","","","","","",Выпускник (специалист),726,"ПГФА
",41208,Кафедра физической культуры,2019
4e9c4bfd-defb-471d-bd08-0ea9e36b50ee,2023-11-28 21:48:00.380643,2023-11-28 21:48:00.380644,,699934,"",5,Азербайджан,0,"","","","","","",Заочное отделение,Выпускница (бакалавр),1061,"ADNSU (ADNA, бывш. АГНА, АзИНЕФТЕХИМ)",144192,"Mühəndis-iqtisad, beynəlxalq iqtisadi əlaqələr və menecment fakültəsi (Инженерно-экономический, международных экономических отношений и менеджмента)",2022
91a26fe9-5926-4bc1-b9f1-4cc7bac71958,2023-11-28 21:47:42.935363,2023-11-28 21:47:42.935364,,699935,"",1,Россия,49,Екатеринбург,"","","","","",Очное отделение,Выпускница (специалист),1189060,"",2231205,Радиотехнический институт (Радиотехнический факультет),1981
f9fe16b8-84f0-4ed8-980a-7f3db82dd2eb,2023-11-28 21:48:15.789837,2023-11-28 21:48:15.789838,,699933,"",1,Россия,2,Санкт-Петербург,"","","","","",Очное отделение,Выпускник (бакалавр),31046,СПВВИУС (ЛВВИУС),56454,Автоматизированные системы управления,1987
54a916dd-71fe-40fe-9408-c9f292c315c3,2023-11-28 21:48:32.916435,2023-11-28 21:48:32.916436,,699932,"",13,Литва,1932227,Вильнюс,"","","","","",Экстернат,Выпускница (магистр),13794,"Mykolo Romerio universitetas (MRU, Университет Миколо Ромерё)",375230,Teisės fakultetas,2025
1a2f149f-925c-4837-a66e-665dfb1eb0a1,2023-11-28 21:48:15.789255,2023-11-28 21:48:15.789257,,699933,"",1,Россия,1,Москва,"","","","","",Заочное отделение,Выпускница (бакалавр),2,МГУ,24,Географический факультет,2022
3778ea44-0cd9-45dd-8c34-a782a5a0d41f,2023-11-28 21:48:32.930906,2023-11-28 21:48:32.930907,,699932,"",145,Объединенные Арабские Эмираты,1901538,Dubai,"",Model,"","","",Заочное отделение,Выпускница (специалист),105838,ИФ РЭУ им. Г.В. Плеханова (бывш. РГТЭУ),100518,Экономический факультет,2017
07b9dd81-741f-4ba4-bfda-3e58dd33e536,2023-11-28 21:48:32.928129,2023-11-28 21:48:32.92813,,699932,"",0,"",0,"","Позитивный общительный экстраверт,который свободен от ВСЕХ вредных привычек!","АО ""Тандер""",Дейл Карнеги,Шахматы,"Турники, музыка, шахматы, красивые девушки",Очное отделение,Выпускник (специалист),815,СГУ (бывш. СГУТиКД),152715,Социально-педагогический факультет,2014
e87349f9-000c-427e-8a7e-028e8fb75952,2023-11-28 21:48:32.930202,2023-11-28 21:48:32.930203,,699932,"",81,Индонезия,3475852,Medan,"","","","","",Очное отделение,Выпускник (специалист),981457,Universitas Darma Agung,2275563,Fakultas Teknik,2021
